_id,date,type,userName,amount,description,products[0].SKU,products[1].SKU,products[2].SKU,products[0].heb,products[0].Inventory,products[1].Inventory,products[2].Inventory,products[0][0].Inventory,products[0][1].Inventory,products[0][2].Inventory,products[0][3].Inventory,products[0][4].Inventory,products[0][5].Inventory,products[0][6].Inventory,products[0][7].Inventory,products[0][8].Inventory,products[0][9].Inventory,products[0][10].Inventory,products[0][11].Inventory,products[0][12].Inventory,products[0][13].Inventory,products[0][14].Inventory,products[0][15].Inventory,products[0][16].Inventory,products[0][17].Inventory,products[0][18].Inventory,products[0][19].Inventory,products[0][20].Inventory,products[0][21].Inventory,products[0][22].Inventory,products[0][23].Inventory,products[0][0].SKU,products[0][1].SKU,products[0][2].SKU,products[0][3].SKU,products[0][4].SKU,products[0][5].SKU,products[0][6].SKU,products[0][7].SKU,products[0][8].SKU,products[0][9].SKU,products[0][10].SKU,products[0][11].SKU,products[0][12].SKU,products[0][13].SKU,products[0][14].SKU,products[0][15].SKU,products[0][16].SKU,products[0][17].SKU,products[0][18].SKU,products[0][19].SKU,products[0][20].SKU,products[0][21].SKU,products[0][22].SKU,products[0][23].SKU,products[0]._id,products[1]._id,products[2]._id,products[0].Description-Heb,products[1].Description-Heb,products[2].Description-Heb,products[0].Description-Eng,products[1].Description-Eng,products[2].Description-Eng,products[0].Cost,products[1].Cost,products[2].Cost,products[0].Price,products[1].Price,products[2].Price,products[0].USDPrice,products[1].USDPrice,products[2].USDPrice,products[0].MinimumLevel,products[1].MinimumLevel,products[2].MinimumLevel,products[0].LastUpdate,products[1].LastUpdate,products[2].LastUpdate,products[0].Location,products[1].Location,products[2].Location,SKUs[0],SKUs[1],SKUs[2],SKUs[3],SKUs[4],SKUs[5],SKUs[6],SKUs[7],SKUs[8],SKUs[9],SKUs[10],SKUs[11],SKUs[12],SKUs[13],SKUs[14],SKUs[15],SKUs[16],SKUs[17],SKUs[18],SKUs[19],SKUs[20],SKUs[21],SKUs[22],SKUs[23],products[0].SortOrder,products[1].SortOrder,products[2].SortOrder
65ba19c52471b3003457601a,2024-01-31T09:58:29.265Z,Updated 10000050000 in bulk update,Baruch,1,Updated 10000050000 - Inventory: 69,10000050000,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000050000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b3003457601b,2024-01-31T09:58:29.362Z,Updated 10000060000 in bulk update,Baruch,1,Updated 10000060000 - Inventory: 55,10000060000,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000060000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b3003457601c,2024-01-31T09:58:29.368Z,Updated 10000070000 in bulk update,Baruch,1,Updated 10000070000 - Inventory: 22,10000070000,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000070000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b3003457601d,2024-01-31T09:58:29.382Z,Updated 10000080000 in bulk update,Baruch,1,Updated 10000080000 - Inventory: 10,10000080000,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000080000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b3003457601e,2024-01-31T09:58:29.382Z,Updated 10000090000 in bulk update,Baruch,1,Updated 10000090000 - Inventory: 570,10000090000,,,,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000090000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b3003457601f,2024-01-31T09:58:29.387Z,Updated 10000100000 in bulk update,Baruch,1,Updated 10000100000 - Inventory: 957,10000100000,,,,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000100000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b30034576020,2024-01-31T09:58:29.419Z,Updated 10000110000 in bulk update,Baruch,1,Updated 10000110000 - Inventory: 553,10000110000,,,,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000110000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b30034576021,2024-01-31T09:58:29.420Z,Updated 10000130000 in bulk update,Baruch,1,Updated 10000130000 - Inventory: 40,10000130000,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000130000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b30034576022,2024-01-31T09:58:29.421Z,Updated 10000120000 in bulk update,Baruch,1,Updated 10000120000 - Inventory: 325,10000120000,,,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000120000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b30034576023,2024-01-31T09:58:29.421Z,Updated 10000140000 in bulk update,Baruch,1,Updated 10000140000 - Inventory: 0,10000140000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000140000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b30034576024,2024-01-31T09:58:29.434Z,Updated 10000150000 in bulk update,Baruch,1,Updated 10000150000 - Inventory: 22,10000150000,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000150000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b30034576025,2024-01-31T09:58:29.459Z,Updated 10000160000 in bulk update,Baruch,1,Updated 10000160000 - Inventory: 0,10000160000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000160000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b30034576026,2024-01-31T09:58:29.464Z,Updated 10000170000 in bulk update,Baruch,1,Updated 10000170000 - Inventory: 19,10000170000,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000170000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b30034576027,2024-01-31T09:58:29.478Z,Updated 10000180000 in bulk update,Baruch,1,Updated 10000180000 - Inventory: 24,10000180000,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000180000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b30034576028,2024-01-31T09:58:29.482Z,Updated 10000190000 in bulk update,Baruch,1,Updated 10000190000 - Inventory: 2,10000190000,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000190000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b30034576029,2024-01-31T09:58:29.485Z,Updated 10000200000 in bulk update,Baruch,1,Updated 10000200000 - Inventory: 3,10000200000,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000200000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b3003457602a,2024-01-31T09:58:29.516Z,Updated 10000210000 in bulk update,Baruch,1,Updated 10000210000 - Inventory: 2,10000210000,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000210000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b3003457602b,2024-01-31T09:58:29.517Z,Updated 10000220000 in bulk update,Baruch,1,Updated 10000220000 - Inventory: 0,10000220000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000220000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b3003457602c,2024-01-31T09:58:29.518Z,Updated 10000230000 in bulk update,Baruch,1,Updated 10000230000 - Inventory: 0,10000230000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000230000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19c52471b3003457602d,2024-01-31T09:58:29.519Z,Updated 10000240000 in bulk update,Baruch,1,Updated 10000240000 - Inventory: 0,10000240000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000240000,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba301f2471b3003457602e,2024-01-31T11:33:51.072Z,Bulk Update,Baruch,14,Bulk update,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,2,,,,,,,,,,,15316010800,15316010300,15316030200,15316030100,15316040200,15316040100,15316020800,15316020300,15316090800,15316090300,15316100800,15316100300,15316110400,15316120400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15316010800,15316010300,15316030200,15316030100,15316040200,15316040100,15316020800,15316020300,15316090800,15316090300,15316100800,15316100300,15316110400,15316120400,,,,,,,,,,,,,
65ba301f2471b30034576030,2024-01-31T11:33:51.189Z,Updated 15316030100 in bulk update,Baruch,1,Updated 15316030100 - Inventory: 0,15316030100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15316030100,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba301f2471b30034576032,2024-01-31T11:33:51.190Z,Updated 15316010800 in bulk update,Baruch,1,Updated 15316010800 - Inventory: 0,15316010800,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15316010800,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba301f2471b30034576033,2024-01-31T11:33:51.190Z,Updated 15316030200 in bulk update,Baruch,1,Updated 15316030200 - Inventory: 0,15316030200,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15316030200,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba301f2471b3003457602f,2024-01-31T11:33:51.178Z,Updated 15316010300 in bulk update,Baruch,1,Updated 15316010300 - Inventory: 0,15316010300,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15316010300,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba301f2471b30034576031,2024-01-31T11:33:51.189Z,Updated 15316090800 in bulk update,Baruch,1,Updated 15316090800 - Inventory: 0,15316090800,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15316090800,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba301f2471b30034576034,2024-01-31T11:33:51.190Z,Updated 15316020800 in bulk update,Baruch,1,Updated 15316020800 - Inventory: 0,15316020800,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15316020800,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba301f2471b30034576035,2024-01-31T11:33:51.191Z,Updated 15316020300 in bulk update,Baruch,1,Updated 15316020300 - Inventory: 0,15316020300,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15316020300,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba301f2471b30034576038,2024-01-31T11:33:51.191Z,Updated 15316040200 in bulk update,Baruch,1,Updated 15316040200 - Inventory: 0,15316040200,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15316040200,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba301f2471b30034576036,2024-01-31T11:33:51.191Z,Updated 15316090300 in bulk update,Baruch,1,Updated 15316090300 - Inventory: 1,15316090300,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15316090300,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba301f2471b30034576037,2024-01-31T11:33:51.191Z,Updated 15316040100 in bulk update,Baruch,1,Updated 15316040100 - Inventory: 0,15316040100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15316040100,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba301f2471b3003457603c,2024-01-31T11:33:51.288Z,Updated 15316120400 in bulk update,Baruch,1,Updated 15316120400 - Inventory: 2,15316120400,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15316120400,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba301f2471b3003457603a,2024-01-31T11:33:51.287Z,Updated 15316100300 in bulk update,Baruch,1,Updated 15316100300 - Inventory: 0,15316100300,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15316100300,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba301f2471b30034576039,2024-01-31T11:33:51.276Z,Updated 15316100800 in bulk update,Baruch,1,Updated 15316100800 - Inventory: 0,15316100800,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15316100800,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba301f2471b3003457603b,2024-01-31T11:33:51.287Z,Updated 15316110400 in bulk update,Baruch,1,Updated 15316110400 - Inventory: 0,15316110400,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15316110400,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30a22471b3003457603e,2024-01-31T11:36:02.384Z,Updated 15318010800 in bulk update,Baruch,1,Updated 15318010800 - Inventory: 0,15318010800,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15318010800,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30a22471b3003457603d,2024-01-31T11:36:02.277Z,Bulk Update,Baruch,14,Bulk update,,,,,,,,0,0,0,3,0,6,0,0,0,4,0,2,4,21,,,,,,,,,,,15318010800,15318010300,15318030200,15318030100,15318040200,15318040100,15318020800,15318020300,15318090800,15318090300,15318100800,15318100300,15318110400,15318120400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15318010800,15318010300,15318030200,15318030100,15318040200,15318040100,15318020800,15318020300,15318090800,15318090300,15318100800,15318100300,15318110400,15318120400,,,,,,,,,,,,,
65ba30a22471b30034576040,2024-01-31T11:36:02.395Z,Updated 15318020800 in bulk update,Baruch,1,Updated 15318020800 - Inventory: 0,15318020800,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15318020800,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30a22471b3003457603f,2024-01-31T11:36:02.394Z,Updated 15318090300 in bulk update,Baruch,1,Updated 15318090300 - Inventory: 4,15318090300,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15318090300,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30a22471b30034576041,2024-01-31T11:36:02.395Z,Updated 15318030100 in bulk update,Baruch,1,Updated 15318030100 - Inventory: 3,15318030100,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15318030100,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30a22471b30034576042,2024-01-31T11:36:02.395Z,Updated 15318090800 in bulk update,Baruch,1,Updated 15318090800 - Inventory: 0,15318090800,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15318090800,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30a22471b30034576043,2024-01-31T11:36:02.395Z,Updated 15318020300 in bulk update,Baruch,1,Updated 15318020300 - Inventory: 0,15318020300,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15318020300,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30a22471b30034576044,2024-01-31T11:36:02.397Z,Updated 15318010300 in bulk update,Baruch,1,Updated 15318010300 - Inventory: 0,15318010300,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15318010300,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30a22471b30034576045,2024-01-31T11:36:02.397Z,Updated 15318030200 in bulk update,Baruch,1,Updated 15318030200 - Inventory: 0,15318030200,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15318030200,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30a22471b30034576046,2024-01-31T11:36:02.400Z,Updated 15318040200 in bulk update,Baruch,1,Updated 15318040200 - Inventory: 0,15318040200,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15318040200,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30a22471b30034576047,2024-01-31T11:36:02.401Z,Updated 15318040100 in bulk update,Baruch,1,Updated 15318040100 - Inventory: 6,15318040100,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15318040100,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30a22471b30034576048,2024-01-31T11:36:02.480Z,Updated 15318100800 in bulk update,Baruch,1,Updated 15318100800 - Inventory: 0,15318100800,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15318100800,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30a22471b3003457604a,2024-01-31T11:36:02.494Z,Updated 15318120400 in bulk update,Baruch,1,Updated 15318120400 - Inventory: 21,15318120400,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15318120400,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30a22471b30034576049,2024-01-31T11:36:02.491Z,Updated 15318110400 in bulk update,Baruch,1,Updated 15318110400 - Inventory: 4,15318110400,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15318110400,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30a22471b3003457604b,2024-01-31T11:36:02.503Z,Updated 15318100300 in bulk update,Baruch,1,Updated 15318100300 - Inventory: 2,15318100300,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15318100300,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30ef2471b3003457604c,2024-01-31T11:37:19.787Z,Bulk Update,Baruch,14,Bulk update,,,,,,,,0,0,2,10,0,4,0,0,0,18,0,0,36,31,,,,,,,,,,,15320010800,15320010300,15320030200,15320030100,15320040200,15320040100,15320020800,15320020300,15320090800,15320090300,15320100800,15320100300,15320110400,15320120400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320010800,15320010300,15320030200,15320030100,15320040200,15320040100,15320020800,15320020300,15320090800,15320090300,15320100800,15320100300,15320110400,15320120400,,,,,,,,,,,,,
65ba30ef2471b3003457604d,2024-01-31T11:37:19.887Z,Updated 15320010800 in bulk update,Baruch,1,Updated 15320010800 - Inventory: 0,15320010800,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320010800,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30ef2471b3003457604e,2024-01-31T11:37:19.889Z,Updated 15320030100 in bulk update,Baruch,1,Updated 15320030100 - Inventory: 10,15320030100,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320030100,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30ef2471b30034576051,2024-01-31T11:37:19.890Z,Updated 15320030200 in bulk update,Baruch,1,Updated 15320030200 - Inventory: 2,15320030200,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320030200,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30ef2471b3003457604f,2024-01-31T11:37:19.889Z,Updated 15320020800 in bulk update,Baruch,1,Updated 15320020800 - Inventory: 0,15320020800,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320020800,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30ef2471b30034576050,2024-01-31T11:37:19.889Z,Updated 15320010300 in bulk update,Baruch,1,Updated 15320010300 - Inventory: 0,15320010300,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320010300,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30ef2471b30034576052,2024-01-31T11:37:19.892Z,Updated 15320090300 in bulk update,Baruch,1,Updated 15320090300 - Inventory: 18,15320090300,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320090300,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30ef2471b30034576053,2024-01-31T11:37:19.892Z,Updated 15320020300 in bulk update,Baruch,1,Updated 15320020300 - Inventory: 0,15320020300,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320020300,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30ef2471b30034576054,2024-01-31T11:37:19.893Z,Updated 15320040100 in bulk update,Baruch,1,Updated 15320040100 - Inventory: 4,15320040100,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320040100,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30ef2471b30034576057,2024-01-31T11:37:19.983Z,Updated 15320100800 in bulk update,Baruch,1,Updated 15320100800 - Inventory: 0,15320100800,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320100800,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30ef2471b30034576056,2024-01-31T11:37:19.894Z,Updated 15320040200 in bulk update,Baruch,1,Updated 15320040200 - Inventory: 0,15320040200,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320040200,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30ef2471b30034576055,2024-01-31T11:37:19.894Z,Updated 15320090800 in bulk update,Baruch,1,Updated 15320090800 - Inventory: 0,15320090800,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320090800,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30ef2471b30034576058,2024-01-31T11:37:19.986Z,Updated 15320100300 in bulk update,Baruch,1,Updated 15320100300 - Inventory: 0,15320100300,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320100300,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30ef2471b3003457605a,2024-01-31T11:37:19.987Z,Updated 15320120400 in bulk update,Baruch,1,Updated 15320120400 - Inventory: 31,15320120400,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320120400,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba30ef2471b30034576059,2024-01-31T11:37:19.987Z,Updated 15320110400 in bulk update,Baruch,1,Updated 15320110400 - Inventory: 36,15320110400,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320110400,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba31082471b3003457605b,2024-01-31T11:37:44.645Z,Updated 15320020800,Baruch,1,Updated 15320020800 - Inventory: 1,15320020800,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15320020800,,,,,,,,,,,,,,,,,,,,,,,,,,
